state,district,block,village,lgd_code
Karnataka,Raichur,Arakera,Heggaddinni,600720
Karnataka,Raichur,Lingasugur,Heggapur,600390
Karnataka,Raichur,Raichur,Hegsanhalli,600738
Karnataka,Raichur,Devadurga,Hemanal,600643
Karnataka,Raichur,Raichur,Hemberhal,600728
Karnataka,Raichur,Devadurga,Hemnhal,600608
Karnataka,Raichur,Arakera,Hemnur,600680
Karnataka,Raichur,Devadurga,Herundi,600544
Karnataka,Raichur,Devadurga,Herur,600600
Karnataka,Raichur,Maski,Hilalpur,600898
Karnataka,Raichur,Sirwar,Hire-Badardinni,600962
Karnataka,Raichur,Sindhnur,Hirebhergi,601065
Karnataka,Raichur,Devadurga,Hirebudur,600648
Karnataka,Raichur,Maski,Hiredinni,600925
Karnataka,Raichur,Sirwar,Hire Hanagi,600942
Karnataka,Raichur,Lingasugur,Hire Hesarur,600488
Karnataka,Raichur,Devadurga,Hirehonkuni,600630
Karnataka,Raichur,Maski,Hire Kadboor,600912
Karnataka,Raichur,Manvi,Hire Kotankal,601050
Karnataka,Raichur,Devadurga,Hirekudalgi,600651
Karnataka,Raichur,Lingasugur,Hire Nagnur,600482
Karnataka,Raichur,Devadurga,Hireraikumpi,600639
Karnataka,Raichur,Maski,Hogernhal,601061
Karnataka,Raichur,Maski,Hokarani,601083
Karnataka,Raichur,Sirwar,Hokrani,600985
Karnataka,Raichur,Arakera,Honkatmalli,600691
Karnataka,Raichur,Lingasugur,Honnahalli,600469
Karnataka,Raichur,Devadurga,Honnatagi,600653
Karnataka,Raichur,Maski,Hoovinabhavi,600441
Karnataka,Raichur,Arakera,Horahatti,600555
Karnataka,Raichur,Lingasugur,Hosagudda,600461
Karnataka,Raichur,Sindhnur,Hosalapur,601194
Karnataka,Raichur,Raichur,Hospet,600810
Karnataka,Raichur,Sindhnur,Hosshalli (Ej),601201
Karnataka,Raichur,Sindhnur,Hosshalli (K),601076
Karnataka,Raichur,Lingasugur,Hosur,600480
Karnataka,Raichur,Raichur,Hosur,600785
Karnataka,Raichur,Sirwar,Hosur.N,600959
Karnataka,Raichur,Arakera,Hosur Siddapur,600553
Karnataka,Raichur,Manvi,Hosur Umli,601031
Karnataka,Raichur,Sirwar,Huda,600929
Karnataka,Raichur,Sindhnur,Huda,601225
Karnataka,Raichur,Sindhnur,Hulgunchi,601170
Karnataka,Raichur,Arakera,Huligud,600568
Karnataka,Raichur,Lingasugur,Huligudda,600421
Karnataka,Raichur,Maski,Hullur,601133
Karnataka,Raichur,Sirwar,Hunched,600955
Karnataka,Raichur,Arakera,Hungunbad,600686
Karnataka,Raichur,Lingasugur,Hunkunti,600433
Karnataka,Raichur,Lingasugur,Hunoor,600381
Karnataka,Raichur,Raichur,Hunsihalhuda,600820
Karnataka,Raichur,Devadurga,Hunur,600607
Karnataka,Raichur,Sirwar,Hussainpur,600938
Karnataka,Raichur,Devadurga,Huvinhadgi,600589
Karnataka,Raichur,Raichur,Ibrahimdoddi,600743
